#,old_path,new_path,bytes,mimetype,role,db_referenced,ref_columns,old_uid_in_consolidation
220,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/0c1622fa-1858-4654-bf04-0b6eb6aadf5e_flux_src.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/0c1622fa-1858-4654-bf04-0b6eb6aadf5e_flux_src.png,1977859,image/png,flux-interim,yes,artist_looks.composition_recipe_json,yes
221,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/0c1622fa-1858-4654-bf04-0b6eb6aadf5e_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/0c1622fa-1858-4654-bf04-0b6eb6aadf5e_mask.png,68115,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
222,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/0c1622fa-1858-4654-bf04-0b6eb6aadf5e_pad_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/0c1622fa-1858-4654-bf04-0b6eb6aadf5e_pad_mask.png,68662,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
223,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/0c1622fa-1858-4654-bf04-0b6eb6aadf5e_pad_src.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/0c1622fa-1858-4654-bf04-0b6eb6aadf5e_pad_src.png,3616958,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
224,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/0c1622fa-1858-4654-bf04-0b6eb6aadf5e_source1080.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/0c1622fa-1858-4654-bf04-0b6eb6aadf5e_source1080.png,3614905,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
225,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/2499db05-dc3c-4eea-8bf8-0e72f9e10a5f.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/2499db05-dc3c-4eea-8bf8-0e72f9e10a5f.png,932047,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
226,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/2499db05-dc3c-4eea-8bf8-0e72f9e10a5f_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/2499db05-dc3c-4eea-8bf8-0e72f9e10a5f_vton_raw.png,932047,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
227,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/2925abb5-2a21-40e6-a20b-2d84360a900b.jpg,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/2925abb5-2a21-40e6-a20b-2d84360a900b.jpg,195083,image/jpeg,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
228,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/3244adbd-dd3f-4da0-8442-c66fcde0988a_flux_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/3244adbd-dd3f-4da0-8442-c66fcde0988a_flux_mask.png,37716,image/png,flux-interim,yes,artist_looks.composition_recipe_json,yes
229,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/3244adbd-dd3f-4da0-8442-c66fcde0988a_flux_src.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/3244adbd-dd3f-4da0-8442-c66fcde0988a_flux_src.png,1977859,image/png,flux-interim,yes,artist_looks.composition_recipe_json,yes
230,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/3244adbd-dd3f-4da0-8442-c66fcde0988a_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/3244adbd-dd3f-4da0-8442-c66fcde0988a_mask.png,68115,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
231,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/3244adbd-dd3f-4da0-8442-c66fcde0988a_pad_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/3244adbd-dd3f-4da0-8442-c66fcde0988a_pad_mask.png,68662,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
232,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/3244adbd-dd3f-4da0-8442-c66fcde0988a_pad_src.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/3244adbd-dd3f-4da0-8442-c66fcde0988a_pad_src.png,3616958,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
233,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/3244adbd-dd3f-4da0-8442-c66fcde0988a_source1080.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/3244adbd-dd3f-4da0-8442-c66fcde0988a_source1080.png,3614905,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
234,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/328c7aa4-4756-41ec-9260-93422741a93c.jpg,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/328c7aa4-4756-41ec-9260-93422741a93c.jpg,281651,image/jpeg,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
235,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/361b869c-859c-4e5b-a552-50e36d6cde08_pad_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/361b869c-859c-4e5b-a552-50e36d6cde08_pad_mask.png,68662,image/png,composite/other,NO(storage-only),,yes
236,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/361b869c-859c-4e5b-a552-50e36d6cde08_pad_src.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/361b869c-859c-4e5b-a552-50e36d6cde08_pad_src.png,3616958,image/png,composite/other,NO(storage-only),,yes
237,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/3b75927d-0095-40c4-b768-24391e923055.jpg,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/3b75927d-0095-40c4-b768-24391e923055.jpg,219840,image/jpeg,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
238,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/3ef2c9be-eb98-4fec-9cba-696bc464ae27.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/3ef2c9be-eb98-4fec-9cba-696bc464ae27.png,1637524,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
239,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/46bbb239-a34b-4560-bb59-369a291c530d_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/46bbb239-a34b-4560-bb59-369a291c530d_mask.png,68115,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
240,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/46bbb239-a34b-4560-bb59-369a291c530d_pad_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/46bbb239-a34b-4560-bb59-369a291c530d_pad_mask.png,68662,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
241,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/46bbb239-a34b-4560-bb59-369a291c530d_pad_src.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/46bbb239-a34b-4560-bb59-369a291c530d_pad_src.png,3616958,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
242,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/46bbb239-a34b-4560-bb59-369a291c530d_source1080.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/46bbb239-a34b-4560-bb59-369a291c530d_source1080.png,3614905,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
243,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/4cb6a3ff-008e-4a20-9ee2-bb117cf756eb.jpg,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/4cb6a3ff-008e-4a20-9ee2-bb117cf756eb.jpg,197652,image/jpeg,composite/other,yes,artist_looks.composition_recipe_json|artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
244,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/518a4716-cf19-4ce7-b0a6-aa7ef33a8860.jpg,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/518a4716-cf19-4ce7-b0a6-aa7ef33a8860.jpg,198251,image/jpeg,composite/other,yes,artist_looks.composition_recipe_json|artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
245,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/58b398f5-c228-4aec-8ff5-20ab25a3439e.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/58b398f5-c228-4aec-8ff5-20ab25a3439e.png,1633569,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
246,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/58c60cb0-cba6-46a8-8659-b13a26b01b21.jpg,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/58c60cb0-cba6-46a8-8659-b13a26b01b21.jpg,230247,image/jpeg,composite/other,yes,artist_looks.composition_recipe_json|artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
247,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/5d93c9f1-9cad-4d23-84d0-535459952688_flux_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/5d93c9f1-9cad-4d23-84d0-535459952688_flux_mask.png,37716,image/png,flux-interim,yes,artist_looks.composition_recipe_json,yes
248,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/5d93c9f1-9cad-4d23-84d0-535459952688_flux_src.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/5d93c9f1-9cad-4d23-84d0-535459952688_flux_src.png,1977859,image/png,flux-interim,yes,artist_looks.composition_recipe_json,yes
249,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/5d93c9f1-9cad-4d23-84d0-535459952688_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/5d93c9f1-9cad-4d23-84d0-535459952688_mask.png,68115,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
250,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/5d93c9f1-9cad-4d23-84d0-535459952688_pad_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/5d93c9f1-9cad-4d23-84d0-535459952688_pad_mask.png,68662,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
251,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/5d93c9f1-9cad-4d23-84d0-535459952688_pad_src.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/5d93c9f1-9cad-4d23-84d0-535459952688_pad_src.png,3616958,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
252,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/5d93c9f1-9cad-4d23-84d0-535459952688_source1080.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/5d93c9f1-9cad-4d23-84d0-535459952688_source1080.png,3614905,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
253,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/69bceb22-c829-44f0-96e4-1569ca95ad7e.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/69bceb22-c829-44f0-96e4-1569ca95ad7e.png,943915,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
254,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/69bceb22-c829-44f0-96e4-1569ca95ad7e_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/69bceb22-c829-44f0-96e4-1569ca95ad7e_vton_raw.png,943915,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
255,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/77651521-d591-42f1-a774-29ef57a8cf42_flux_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/77651521-d591-42f1-a774-29ef57a8cf42_flux_mask.png,37716,image/png,flux-interim,yes,artist_looks.composition_recipe_json,yes
256,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/77651521-d591-42f1-a774-29ef57a8cf42_flux_src.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/77651521-d591-42f1-a774-29ef57a8cf42_flux_src.png,1977859,image/png,flux-interim,yes,artist_looks.composition_recipe_json,yes
257,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/77651521-d591-42f1-a774-29ef57a8cf42_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/77651521-d591-42f1-a774-29ef57a8cf42_mask.png,68115,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
258,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/77651521-d591-42f1-a774-29ef57a8cf42_pad_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/77651521-d591-42f1-a774-29ef57a8cf42_pad_mask.png,68662,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
259,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/77651521-d591-42f1-a774-29ef57a8cf42_pad_src.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/77651521-d591-42f1-a774-29ef57a8cf42_pad_src.png,3616958,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
260,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/77651521-d591-42f1-a774-29ef57a8cf42_source1080.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/77651521-d591-42f1-a774-29ef57a8cf42_source1080.png,3614905,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
261,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/7d0def87-bc93-4913-a5a8-f445a6c044bb_pad_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/7d0def87-bc93-4913-a5a8-f445a6c044bb_pad_mask.png,68662,image/png,composite/other,NO(storage-only),,yes
262,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/7d0def87-bc93-4913-a5a8-f445a6c044bb_pad_src.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/7d0def87-bc93-4913-a5a8-f445a6c044bb_pad_src.png,3616958,image/png,composite/other,NO(storage-only),,yes
263,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/8caf5eef-b7c0-4f0d-955b-50765ea07882.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/8caf5eef-b7c0-4f0d-955b-50765ea07882.png,965906,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
264,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/8caf5eef-b7c0-4f0d-955b-50765ea07882_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/8caf5eef-b7c0-4f0d-955b-50765ea07882_vton_raw.png,965906,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
265,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/94b2f768-943e-4703-965c-e33dcd483d1f_pad_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/94b2f768-943e-4703-965c-e33dcd483d1f_pad_mask.png,68662,image/png,composite/other,NO(storage-only),,yes
266,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/94b2f768-943e-4703-965c-e33dcd483d1f_pad_src.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/94b2f768-943e-4703-965c-e33dcd483d1f_pad_src.png,3616958,image/png,composite/other,NO(storage-only),,yes
267,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/a20b886b-22ae-4f1e-a30d-c0cc9901f0f2.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/a20b886b-22ae-4f1e-a30d-c0cc9901f0f2.png,931972,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
268,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/a20b886b-22ae-4f1e-a30d-c0cc9901f0f2_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/a20b886b-22ae-4f1e-a30d-c0cc9901f0f2_vton_raw.png,931972,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
269,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/aa6358eb-0e36-4efd-96ee-2009cb91bdfc.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/aa6358eb-0e36-4efd-96ee-2009cb91bdfc.png,1627816,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
270,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/acb91da1-e3a1-43ed-8cf0-c38d05cf36c4_pad_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/acb91da1-e3a1-43ed-8cf0-c38d05cf36c4_pad_mask.png,66555,image/png,composite/other,NO(storage-only),,yes
271,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/acb91da1-e3a1-43ed-8cf0-c38d05cf36c4_pad_src.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/acb91da1-e3a1-43ed-8cf0-c38d05cf36c4_pad_src.png,2949750,image/png,composite/other,NO(storage-only),,yes
272,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/ad1f91c3-3450-465e-9533-1df400a4f94c.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/ad1f91c3-3450-465e-9533-1df400a4f94c.png,928011,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
273,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/ad1f91c3-3450-465e-9533-1df400a4f94c_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/ad1f91c3-3450-465e-9533-1df400a4f94c_vton_raw.png,928011,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
274,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/aeb1a431-2418-4bf8-8029-4de8e555a9ee.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/aeb1a431-2418-4bf8-8029-4de8e555a9ee.png,915576,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
275,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/aeb1a431-2418-4bf8-8029-4de8e555a9ee_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/aeb1a431-2418-4bf8-8029-4de8e555a9ee_vton_raw.png,915576,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
276,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/b62864a9-8a3e-434a-9f37-36c1e9478dc2.jpg,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/b62864a9-8a3e-434a-9f37-36c1e9478dc2.jpg,330029,image/jpeg,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
277,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/d1cce95e-19fb-46e4-b83e-3d32a944f49b.jpg,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/d1cce95e-19fb-46e4-b83e-3d32a944f49b.jpg,184884,image/jpeg,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
278,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/ddcfdb47-98f9-4087-aaef-7b4b9054a4aa.jpg,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/ddcfdb47-98f9-4087-aaef-7b4b9054a4aa.jpg,270183,image/jpeg,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
279,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/f689af0b-7827-4fa8-a39b-c6051f0958ca.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/f689af0b-7827-4fa8-a39b-c6051f0958ca.png,1627207,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
280,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/f9d2aa04-4fe3-4893-9a64-673392e0b070_pad_depth.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/f9d2aa04-4fe3-4893-9a64-673392e0b070_pad_depth.png,523491,image/png,composite/other,yes,artist_looks.composition_recipe_json|artist_looks.error_message,yes
281,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/f9d2aa04-4fe3-4893-9a64-673392e0b070_pad_mask.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/f9d2aa04-4fe3-4893-9a64-673392e0b070_pad_mask.png,66565,image/png,composite/other,NO(storage-only),,yes
282,99c8af67-c6ce-4ed0-8440-eb0f72667589/8d4a4d22-41c0-43ab-ba99-92750f81e335/f9d2aa04-4fe3-4893-9a64-673392e0b070_pad_src.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/f9d2aa04-4fe3-4893-9a64-673392e0b070_pad_src.png,2949750,image/png,composite/other,NO(storage-only),,yes
283,a073744a-03b9-4ad1-a0ef-1f147bdb0c95/8d4a4d22-41c0-43ab-ba99-92750f81e335/0e60dd53-d378-48f0-8784-636122880993.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/0e60dd53-d378-48f0-8784-636122880993.png,854242,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
284,a073744a-03b9-4ad1-a0ef-1f147bdb0c95/8d4a4d22-41c0-43ab-ba99-92750f81e335/9536dc1b-6c38-49a1-9be6-1e2fee2be4d1.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/9536dc1b-6c38-49a1-9be6-1e2fee2be4d1.png,874886,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
